,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),Lambda kF (MeV),Sigma_0 kF (MeV),Sigma_- kF (MeV),Sigma_+ kF (MeV),Neutron frac,Proton frac,electron frac,Lambda frac,Sigma_0 frac,Sigma_- frac,Sigma_+ frac
350,3.77000000,54.47045390,-17.26948103,58.99623946,-3.36912516,445.58782679,259.68094565,259.68094565,293.36479214,0.00000000,0.00000000,0.00000000,0.67416597,0.13344033,0.13344033,0.19239370,0.00000000,0.00000000,0.00000000
351,3.78000000,54.54236889,-17.27969569,59.12644984,-3.39996142,445.72123740,259.86626686,259.86626686,294.25709221,0.00000000,0.00000000,0.00000000,0.67298658,0.13337245,0.13337245,0.19364097,0.00000000,0.00000000,0.00000000
352,3.79000000,54.61414403,-17.28986311,59.25660567,-3.43084313,445.85411983,260.05096279,260.05096279,295.14531693,0.00000000,0.00000000,0.00000000,0.67181139,0.13330438,0.13330438,0.19488423,0.00000000,0.00000000,0.00000000
353,3.80000000,54.68577985,-17.29998366,59.38670727,-3.46177004,445.98647796,260.23503748,260.23503748,296.02951543,0.00000000,0.00000000,0.00000000,0.67064038,0.13323611,0.13323611,0.19612351,0.00000000,0.00000000,0.00000000
354,3.81000000,54.75727689,-17.31005766,59.51675499,-3.49274185,446.11831560,260.41849494,260.41849494,296.90973592,0.00000000,0.00000000,0.00000000,0.66947352,0.13316765,0.13316765,0.19735883,0.00000000,0.00000000,0.00000000
355,3.82000000,54.82863566,-17.32008547,59.64674914,-3.52375830,446.24963651,260.60133911,260.60133911,297.78602565,0.00000000,0.00000000,0.00000000,0.66831081,0.13309900,0.13309900,0.19859019,0.00000000,0.00000000,0.00000000
356,3.83000000,54.89985670,-17.33006743,59.77669003,-3.55481913,446.38044440,260.78357387,260.78357387,298.65843099,0.00000000,0.00000000,0.00000000,0.66715221,0.13303017,0.13303017,0.19981762,0.00000000,0.00000000,0.00000000
357,3.84000000,54.97094050,-17.34000385,59.90657800,-3.58592408,446.51074294,260.96520306,260.96520306,299.52699743,0.00000000,0.00000000,0.00000000,0.66599771,0.13296116,0.13296116,0.20104113,0.00000000,0.00000000,0.00000000
358,3.85000000,55.04188758,-17.34989508,60.03641334,-3.61707288,446.64053573,261.14623048,261.14623048,300.39176960,0.00000000,0.00000000,0.00000000,0.66484728,0.13289198,0.13289198,0.20226073,0.00000000,0.00000000,0.00000000
359,3.86000000,55.11269846,-17.35974143,60.16619636,-3.64826528,446.76982634,261.32665986,261.32665986,301.25279130,0.00000000,0.00000000,0.00000000,0.66370092,0.13282263,0.13282263,0.20347645,0.00000000,0.00000000,0.00000000
360,3.87000000,55.18337362,-17.36954322,60.29592736,-3.67950103,446.89861829,261.50649490,261.50649490,302.11010553,0.00000000,0.00000000,0.00000000,0.66255859,0.13275311,0.13275311,0.20468830,0.00000000,0.00000000,0.00000000
361,3.88000000,55.25391357,-17.37930078,60.42560664,-3.71077989,447.02691506,261.68573925,261.68573925,302.96375446,0.00000000,0.00000000,0.00000000,0.66142029,0.13268342,0.13268342,0.20589629,0.00000000,0.00000000,0.00000000
362,3.89000000,55.32431879,-17.38901441,60.55523450,-3.74210159,447.15472007,261.86439651,261.86439651,303.81377954,0.00000000,0.00000000,0.00000000,0.66028598,0.13261358,0.13261358,0.20710044,0.00000000,0.00000000,0.00000000
363,3.90000000,55.39458979,-17.39868441,60.68481123,-3.77346592,447.28203671,262.04247024,262.04247024,304.66022143,0.00000000,0.00000000,0.00000000,0.65915566,0.13254357,0.13254357,0.20830077,0.00000000,0.00000000,0.00000000
364,3.91000000,55.46472705,-17.40831110,60.81433710,-3.80487262,447.40886831,262.21996395,262.21996395,305.50312007,0.00000000,0.00000000,0.00000000,0.65802930,0.13247341,0.13247341,0.20949729,0.00000000,0.00000000,0.00000000
365,3.92000000,55.53473103,-17.41789478,60.94381241,-3.83632146,447.53521819,262.39688111,262.39688111,306.34251469,0.00000000,0.00000000,0.00000000,0.65690687,0.13240310,0.13240310,0.21069002,0.00000000,0.00000000,0.00000000
366,3.93000000,55.60460224,-17.42743574,61.07323743,-3.86781220,447.66108960,262.57322516,262.57322516,307.17844381,0.00000000,0.00000000,0.00000000,0.65578837,0.13233264,0.13233264,0.21187898,0.00000000,0.00000000,0.00000000
367,3.94000000,55.67434113,-17.43693427,61.20261244,-3.89934463,447.78648575,262.74899947,262.74899947,308.01094527,0.00000000,0.00000000,0.00000000,0.65467378,0.13226204,0.13226204,0.21306418,0.00000000,0.00000000,0.00000000
368,3.95000000,55.74394818,-17.44639067,61.33193771,-3.93091851,447.91140983,262.92420741,262.92420741,308.84005626,0.00000000,0.00000000,0.00000000,0.65356307,0.13219129,0.13219129,0.21424564,0.00000000,0.00000000,0.00000000
369,3.96000000,55.81342385,-17.45580522,61.46121351,-3.96253361,448.03586498,263.09885227,263.09885227,309.66581331,0.00000000,0.00000000,0.00000000,0.65245622,0.13212040,0.13212040,0.21542337,0.00000000,0.00000000,0.00000000
370,3.97000000,55.88276860,-17.46517820,61.59044011,-3.99418972,448.15985430,263.27293732,263.27293732,310.48825231,0.00000000,0.00000000,0.00000000,0.65135322,0.13204938,0.13204938,0.21659740,0.00000000,0.00000000,0.00000000
371,3.98000000,55.95198290,-17.47450990,61.71961775,-4.02588662,448.28338085,263.44646580,263.44646580,311.30740855,0.00000000,0.00000000,0.00000000,0.65025405,0.13197822,0.13197822,0.21776773,0.00000000,0.00000000,0.00000000
372,3.99000000,56.02106721,-17.48380060,61.84874672,-4.05762410,448.40644766,263.61944090,263.61944090,312.12331670,0.00000000,0.00000000,0.00000000,0.64915869,0.13190694,0.13190694,0.21893438,0.00000000,0.00000000,0.00000000
373,4.00000000,56.09002196,-17.49305055,61.97782725,-4.08940193,448.52905772,263.79186577,263.79186577,312.93601086,0.00000000,0.00000000,0.00000000,0.64806711,0.13183552,0.13183552,0.22009737,0.00000000,0.00000000,0.00000000
374,4.01000000,56.15884762,-17.50226004,62.10685960,-4.12121992,448.65121399,263.96374355,263.96374355,313.74552453,0.00000000,0.00000000,0.00000000,0.64697931,0.13176397,0.13176397,0.22125672,0.00000000,0.00000000,0.00000000
375,4.02000000,56.22754462,-17.51142934,62.23584403,-4.15307784,448.77291939,264.13507730,264.13507730,314.55189066,0.00000000,0.00000000,0.00000000,0.64589526,0.13169231,0.13169231,0.22241244,0.00000000,0.00000000,0.00000000
376,4.03000000,56.29611340,-17.52055870,62.36478078,-4.18497551,448.89417681,264.30587009,264.30587009,315.35514165,0.00000000,0.00000000,0.00000000,0.64481494,0.13162052,0.13162052,0.22356454,0.00000000,0.00000000,0.00000000
377,4.04000000,56.36455442,-17.52964839,62.49367008,-4.21691270,449.01498909,264.47612493,264.47612493,316.15530937,0.00000000,0.00000000,0.00000000,0.64373834,0.13154861,0.13154861,0.22471305,0.00000000,0.00000000,0.00000000
378,4.05000000,56.43286809,-17.53869867,62.62251220,-4.24888923,449.13535907,264.64584481,264.64584481,316.95242516,0.00000000,0.00000000,0.00000000,0.64266543,0.13147659,0.13147659,0.22585798,0.00000000,0.00000000,0.00000000
379,4.06000000,56.50105486,-17.54770980,62.75130735,-4.28090489,449.25528953,264.81503266,264.81503266,317.74651983,0.00000000,0.00000000,0.00000000,0.64159620,0.13140446,0.13140446,0.22699934,0.00000000,0.00000000,0.00000000
380,4.07000000,56.56911515,-17.55668202,62.88005577,-4.31295949,449.37478323,264.98369142,264.98369142,318.53762371,0.00000000,0.00000000,0.00000000,0.64053064,0.13133221,0.13133221,0.22813715,0.00000000,0.00000000,0.00000000
381,4.08000000,56.63704939,-17.56561558,63.00875771,-4.34505284,449.49384289,265.15182397,265.15182397,319.32576663,0.00000000,0.00000000,0.00000000,0.63946871,0.13125985,0.13125985,0.22927143,0.00000000,0.00000000,0.00000000
382,4.09000000,56.70485801,-17.57451074,63.13741339,-4.37718474,449.61247121,265.31943316,265.31943316,320.11097796,0.00000000,0.00000000,0.00000000,0.63841041,0.13118739,0.13118739,0.23040220,0.00000000,0.00000000,0.00000000
383,4.10000000,56.77254141,-17.58336774,63.26602303,-4.40935500,449.73067085,265.48652182,265.48652182,320.89328657,0.00000000,0.00000000,0.00000000,0.63735572,0.13111482,0.13111482,0.23152946,0.00000000,0.00000000,0.00000000
384,4.11000000,56.84010002,-17.59218682,63.39458686,-4.44156344,449.84844445,265.65309274,265.65309274,321.67272088,0.00000000,0.00000000,0.00000000,0.63630461,0.13104216,0.13104216,0.23265324,0.00000000,0.00000000,0.00000000
385,4.12000000,56.90753425,-17.60096822,63.52310510,-4.47380987,449.96579461,265.81914868,265.81914868,322.44930888,0.00000000,0.00000000,0.00000000,0.63525707,0.13096939,0.13096939,0.23377354,0.00000000,0.00000000,0.00000000
386,4.13000000,56.97484452,-17.60971218,63.65157798,-4.50609410,450.08272392,265.98469239,265.98469239,323.22307810,0.00000000,0.00000000,0.00000000,0.63421309,0.13089652,0.13089652,0.23489039,0.00000000,0.00000000,0.00000000
387,4.14000000,57.04203122,-17.61841894,63.78000571,-4.53841597,450.19923492,266.14972657,266.14972657,323.99405566,0.00000000,0.00000000,0.00000000,0.63317264,0.13082356,0.13082356,0.23600381,0.00000000,0.00000000,0.00000000
388,4.15000000,57.10909478,-17.62708871,63.90838850,-4.57077528,450.31533013,266.31425390,266.31425390,324.76226823,0.00000000,0.00000000,0.00000000,0.63213570,0.13075050,0.13075050,0.23711380,0.00000000,0.00000000,0.00000000
389,4.16000000,57.17603558,-17.63572175,64.03672657,-4.60317186,450.43101206,266.47827703,266.47827703,325.52774210,0.00000000,0.00000000,0.00000000,0.63110227,0.13067735,0.13067735,0.23822038,0.00000000,0.00000000,0.00000000
390,4.17000000,57.24285404,-17.64431826,64.16502013,-4.63560553,450.54628316,266.64179858,266.64179858,326.29050313,0.00000000,0.00000000,0.00000000,0.63007232,0.13060411,0.13060411,0.23932357,0.00000000,0.00000000,0.00000000
391,4.18000000,57.30955054,-17.65287849,64.29326939,-4.66807613,450.66114588,266.80482115,266.80482115,327.05057681,0.00000000,0.00000000,0.00000000,0.62904583,0.13053079,0.13053079,0.24042338,0.00000000,0.00000000,0.00000000
392,4.19000000,57.37612548,-17.66140265,64.42147455,-4.70058347,450.77560263,266.96734732,266.96734732,327.80798823,0.00000000,0.00000000,0.00000000,0.62802279,0.13045738,0.13045738,0.24151983,0.00000000,0.00000000,0.00000000
393,4.20000000,57.44257925,-17.66989095,64.54963581,-4.73312740,450.88965582,267.12937962,267.12937962,328.56276211,0.00000000,0.00000000,0.00000000,0.62700318,0.13038388,0.13038388,0.24261294,0.00000000,0.00000000,0.00000000
394,4.21000000,57.50891225,-17.67834363,64.67775339,-4.76570773,451.00330779,267.29092059,267.29092059,329.31492278,0.00000000,0.00000000,0.00000000,0.62598699,0.13031030,0.13031030,0.24370271,0.00000000,0.00000000,0.00000000
395,4.22000000,57.57512486,-17.68676090,64.80582747,-4.79832431,451.11656090,267.45197271,267.45197271,330.06449423,0.00000000,0.00000000,0.00000000,0.62497419,0.13023664,0.13023664,0.24478917,0.00000000,0.00000000,0.00000000
396,4.23000000,57.64121746,-17.69514297,64.93385826,-4.83097697,451.22941746,267.61253845,267.61253845,330.81150008,0.00000000,0.00000000,0.00000000,0.62396477,0.13016290,0.13016290,0.24587233,0.00000000,0.00000000,0.00000000
397,4.24000000,57.70719044,-17.70349005,65.06184595,-4.86366555,451.34187976,267.77262026,267.77262026,331.55596361,0.00000000,0.00000000,0.00000000,0.62295871,0.13008909,0.13008909,0.24695220,0.00000000,0.00000000,0.00000000
398,4.25000000,57.77304417,-17.71180235,65.18979073,-4.89638989,451.45395007,267.93222056,267.93222056,332.29790776,0.00000000,0.00000000,0.00000000,0.62195600,0.13001520,0.13001520,0.24802880,0.00000000,0.00000000,0.00000000
399,4.26000000,57.83877904,-17.72008008,65.31769280,-4.92914981,451.56563065,268.09134176,268.09134176,333.03735512,0.00000000,0.00000000,0.00000000,0.62095662,0.12994123,0.12994123,0.24910215,0.00000000,0.00000000,0.00000000
400,4.27000000,57.90439542,-17.72832346,65.44555235,-4.96194518,451.67692371,268.24998622,268.24998622,333.77432798,0.00000000,0.00000000,0.00000000,0.61996055,0.12986720,0.12986720,0.25017225,0.00000000,0.00000000,0.00000000
401,4.28000000,57.96989367,-17.73653267,65.57336956,-4.99477583,451.78783145,268.40815630,268.40815630,334.50884828,0.00000000,0.00000000,0.00000000,0.61896778,0.12979309,0.12979309,0.25123913,0.00000000,0.00000000,0.00000000
402,4.29000000,58.03527417,-17.74470793,65.70114462,-5.02764161,451.89835606,268.56585433,268.56585433,335.24093767,0.00000000,0.00000000,0.00000000,0.61797828,0.12971892,0.12971892,0.25230280,0.00000000,0.00000000,0.00000000
403,4.30000000,58.10053729,-17.75284943,65.82887772,-5.06054236,452.00849969,268.72308262,268.72308262,335.97061747,0.00000000,0.00000000,0.00000000,0.61699205,0.12964468,0.12964468,0.25336327,0.00000000,0.00000000,0.00000000
404,4.31000000,58.16568340,-17.76095737,65.95656903,-5.09347793,452.11826449,268.87984346,268.87984346,336.69790870,0.00000000,0.00000000,0.00000000,0.61600907,0.12957037,0.12957037,0.25442056,0.00000000,0.00000000,0.00000000
405,4.32000000,58.23071285,-17.76903195,66.08421874,-5.12644816,452.22765255,269.03613911,269.03613911,337.42283211,0.00000000,0.00000000,0.00000000,0.61502932,0.12949600,0.12949600,0.25547469,0.00000000,0.00000000,0.00000000
406,4.33000000,58.29562600,-17.77707337,66.21182703,-5.15945293,452.33666599,269.19197182,269.19197182,338.14540812,0.00000000,0.00000000,0.00000000,0.61405278,0.12942156,0.12942156,0.25652566,0.00000000,0.00000000,0.00000000
407,4.34000000,58.36042323,-17.78508181,66.33939407,-5.19249206,452.44530688,269.34734381,269.34734381,338.86565689,0.00000000,0.00000000,0.00000000,0.61307944,0.12934707,0.12934707,0.25757349,0.00000000,0.00000000,0.00000000
408,4.35000000,58.42510487,-17.79305746,66.46692004,-5.22556542,452.55357726,269.50225728,269.50225728,339.58359830,0.00000000,0.00000000,0.00000000,0.61210929,0.12927251,0.12927251,0.25861820,0.00000000,0.00000000,0.00000000
409,4.36000000,58.48967129,-17.80100053,66.59440511,-5.25867287,452.66147918,269.65671442,269.65671442,340.29925194,0.00000000,0.00000000,0.00000000,0.61114230,0.12919790,0.12919790,0.25965980,0.00000000,0.00000000,0.00000000
410,4.37000000,58.55412284,-17.80891118,66.72184946,-5.29181425,452.76901465,269.81071739,269.81071739,341.01263714,0.00000000,0.00000000,0.00000000,0.61017847,0.12912323,0.12912323,0.26069830,0.00000000,0.00000000,0.00000000
411,4.38000000,58.61845986,-17.81678962,66.84925325,-5.32498943,452.87618567,269.96426834,269.96426834,341.72377297,0.00000000,0.00000000,0.00000000,0.60921777,0.12904850,0.12904850,0.26173373,0.00000000,0.00000000,0.00000000
412,4.39000000,58.68268272,-17.82463602,66.97661666,-5.35819826,452.98299420,270.11736939,270.11736939,342.43267823,0.00000000,0.00000000,0.00000000,0.60826019,0.12897372,0.12897372,0.26276608,0.00000000,0.00000000,0.00000000
413,4.40000000,58.74679175,-17.83245056,67.10393985,-5.39144061,453.08944223,270.27002264,270.27002264,343.13937147,0.00000000,0.00000000,0.00000000,0.60730572,0.12889889,0.12889889,0.26379539,0.00000000,0.00000000,0.00000000
414,4.41000000,58.81078729,-17.84023343,67.23122299,-5.42471634,453.19553167,270.42223019,270.42223019,343.84387099,0.00000000,0.00000000,0.00000000,0.60635434,0.12882401,0.12882401,0.26482165,0.00000000,0.00000000,0.00000000
415,4.42000000,58.87466970,-17.84798481,67.35846625,-5.45802531,453.30126446,270.57399410,270.57399410,344.54619485,0.00000000,0.00000000,0.00000000,0.60540603,0.12874907,0.12874907,0.26584490,0.00000000,0.00000000,0.00000000
416,4.43000000,58.93843930,-17.85570487,67.48566978,-5.49136739,453.40664250,270.72531642,270.72531642,345.24636087,0.00000000,0.00000000,0.00000000,0.60446078,0.12867409,0.12867409,0.26686513,0.00000000,0.00000000,0.00000000
417,4.44000000,59.00209645,-17.86339379,67.61283374,-5.52474243,453.51166767,270.87619919,270.87619919,345.94438661,0.00000000,0.00000000,0.00000000,0.60351858,0.12859906,0.12859906,0.26788236,0.00000000,0.00000000,0.00000000
418,4.45000000,59.06564147,-17.87105175,67.73995831,-5.55815031,453.61634185,271.02664443,271.02664443,346.64028944,0.00000000,0.00000000,0.00000000,0.60257941,0.12852398,0.12852398,0.26889661,0.00000000,0.00000000,0.00000000
419,4.46000000,59.12907469,-17.87867891,67.86704363,-5.59159090,453.72066689,271.17665412,271.17665412,347.33408646,0.00000000,0.00000000,0.00000000,0.60164325,0.12844886,0.12844886,0.26990789,0.00000000,0.00000000,0.00000000
420,4.47000000,59.19239646,-17.88627545,67.99408986,-5.62506406,453.82464462,271.32623025,271.32623025,348.02579457,0.00000000,0.00000000,0.00000000,0.60071009,0.12837369,0.12837369,0.27091621,0.00000000,0.00000000,0.00000000
421,4.48000000,59.25560710,-17.89384154,68.12109716,-5.65856966,453.92827686,271.47537479,271.47537479,348.71543044,0.00000000,0.00000000,0.00000000,0.59977992,0.12829849,0.12829849,0.27192160,0.00000000,0.00000000,0.00000000
422,4.49000000,59.31870694,-17.90137735,68.24806569,-5.69210758,454.03156542,271.62408967,271.62408967,349.40301054,0.00000000,0.00000000,0.00000000,0.59885271,0.12822324,0.12822324,0.27292405,0.00000000,0.00000000,0.00000000
423,4.50000000,59.38169630,-17.90888304,68.37499560,-5.72567768,454.13451208,271.77237685,271.77237685,350.08855110,0.00000000,0.00000000,0.00000000,0.59792847,0.12814794,0.12814794,0.27392359,0.00000000,0.00000000,0.00000000
424,4.51000000,59.44457553,-17.91635878,68.50188703,-5.75927985,454.23711861,271.92023821,271.92023821,350.77206818,0.00000000,0.00000000,0.00000000,0.59700716,0.12807261,0.12807261,0.27492022,0.00000000,0.00000000,0.00000000
425,4.52000000,59.50734492,-17.92380473,68.62874015,-5.79291395,454.33938677,272.06767568,272.06767568,351.45357760,0.00000000,0.00000000,0.00000000,0.59608878,0.12799725,0.12799725,0.27591397,0.00000000,0.00000000,0.00000000
426,4.53000000,59.57000482,-17.93122107,68.75555509,-5.82657986,454.44131830,272.21469112,272.21469112,352.13309499,0.00000000,0.00000000,0.00000000,0.59517332,0.12792184,0.12792184,0.27690484,0.00000000,0.00000000,0.00000000
427,4.54000000,59.63255553,-17.93860794,68.88233201,-5.86027745,454.54291492,272.36128641,272.36128641,352.81063579,0.00000000,0.00000000,0.00000000,0.59426075,0.12784640,0.12784640,0.27789285,0.00000000,0.00000000,0.00000000
428,4.55000000,59.69499738,-17.94596550,69.00907106,-5.89400661,454.64417833,272.50746340,272.50746340,353.48621524,0.00000000,0.00000000,0.00000000,0.59335107,0.12777092,0.12777092,0.27887801,0.00000000,0.00000000,0.00000000
429,4.56000000,59.75733068,-17.95329393,69.13577237,-5.92776722,454.74511024,272.65322393,272.65322393,354.15984838,0.00000000,0.00000000,0.00000000,0.59244426,0.12769541,0.12769541,0.27986033,0.00000000,0.00000000,0.00000000
430,4.57000000,59.81955575,-17.96059337,69.26243610,-5.96155915,454.84571233,272.79856981,272.79856981,354.83155010,0.00000000,0.00000000,0.00000000,0.59154030,0.12761987,0.12761987,0.28083983,0.00000000,0.00000000,0.00000000
431,4.58000000,59.88167289,-17.96786399,69.38906239,-5.99538228,454.94598625,272.94350286,272.94350286,355.50133505,0.00000000,0.00000000,0.00000000,0.59063919,0.12754429,0.12754429,0.28181652,0.00000000,0.00000000,0.00000000
432,4.59000000,59.94368243,-17.97510593,69.51565138,-6.02923649,455.04593366,273.08802486,273.08802486,356.16921774,0.00000000,0.00000000,0.00000000,0.58974090,0.12746868,0.12746868,0.28279041,0.00000000,0.00000000,0.00000000
433,4.60000000,60.00558468,-17.98231934,69.64220321,-6.06312167,455.14555619,273.23213760,273.23213760,356.83521248,0.00000000,0.00000000,0.00000000,0.58884543,0.12739305,0.12739305,0.28376152,0.00000000,0.00000000,0.00000000
434,4.61000000,60.06737993,-17.98950439,69.76871802,-6.09703770,455.24485547,273.37584285,273.37584285,357.49933343,0.00000000,0.00000000,0.00000000,0.58795276,0.12731738,0.12731738,0.28472985,0.00000000,0.00000000,0.00000000
435,4.62000000,60.12906850,-17.99666123,69.89519595,-6.13098447,455.34383311,273.51914234,273.51914234,358.16159454,0.00000000,0.00000000,0.00000000,0.58706288,0.12724169,0.12724169,0.28569543,0.00000000,0.00000000,0.00000000
436,4.63000000,60.19065069,-18.00379000,70.02163713,-6.16496186,455.44249071,273.66203783,273.66203783,358.82200963,0.00000000,0.00000000,0.00000000,0.58617578,0.12716597,0.12716597,0.28665826,0.00000000,0.00000000,0.00000000
437,4.64000000,60.25212680,-18.01089085,70.14804171,-6.19896975,455.54082983,273.80453102,273.80453102,359.48059232,0.00000000,0.00000000,0.00000000,0.58529143,0.12709022,0.12709022,0.28761835,0.00000000,0.00000000,0.00000000
438,4.65000000,60.31349714,-18.01796392,70.27440982,-6.23300804,455.63885207,273.94662363,273.94662363,360.13735609,0.00000000,0.00000000,0.00000000,0.58440983,0.12701445,0.12701445,0.28857572,0.00000000,0.00000000,0.00000000
439,4.66000000,60.37476201,-18.02500938,70.40074160,-6.26707661,455.73655896,274.08831736,274.08831736,360.79231426,0.00000000,0.00000000,0.00000000,0.58353097,0.12693865,0.12693865,0.28953038,0.00000000,0.00000000,0.00000000
440,4.67000000,60.43592171,-18.03202736,70.52703717,-6.30117536,455.83395205,274.22961390,274.22961390,361.44547996,0.00000000,0.00000000,0.00000000,0.58265483,0.12686283,0.12686283,0.29048234,0.00000000,0.00000000,0.00000000
441,4.68000000,60.49697653,-18.03901800,70.65329666,-6.33530416,455.93103287,274.37051490,274.37051490,362.09686620,0.00000000,0.00000000,0.00000000,0.58178139,0.12678699,0.12678699,0.29143162,0.00000000,0.00000000,0.00000000
442,4.69000000,60.55792677,-18.04598145,70.77952022,-6.36946291,456.02780295,274.51102203,274.51102203,362.74648583,0.00000000,0.00000000,0.00000000,0.58091066,0.12671112,0.12671112,0.29237822,0.00000000,0.00000000,0.00000000
443,4.70000000,60.61877272,-18.05291784,70.90570797,-6.40365151,456.12426378,274.65113693,274.65113693,363.39435153,0.00000000,0.00000000,0.00000000,0.58004260,0.12663524,0.12663524,0.29332216,0.00000000,0.00000000,0.00000000
444,4.71000000,60.67951468,-18.05982733,71.03186004,-6.43786984,456.22041685,274.79086124,274.79086124,364.04047584,0.00000000,0.00000000,0.00000000,0.57917721,0.12655933,0.12655933,0.29426346,0.00000000,0.00000000,0.00000000
445,4.72000000,60.74015294,-18.06671005,71.15797656,-6.47211779,456.31626366,274.93019657,274.93019657,364.68487117,0.00000000,0.00000000,0.00000000,0.57831448,0.12648341,0.12648341,0.29520211,0.00000000,0.00000000,0.00000000
446,4.73000000,60.80068779,-18.07356614,71.28405765,-6.50639527,456.41180567,275.06914454,275.06914454,365.32754976,0.00000000,0.00000000,0.00000000,0.57745439,0.12640746,0.12640746,0.29613815,0.00000000,0.00000000,0.00000000
447,4.74000000,60.86111951,-18.08039574,71.41010345,-6.54070217,456.50704433,275.20770674,275.20770674,365.96852373,0.00000000,0.00000000,0.00000000,0.57659694,0.12633150,0.12633150,0.29707156,0.00000000,0.00000000,0.00000000
448,4.75000000,60.92144840,-18.08719897,71.53611407,-6.57503838,456.60198109,275.34588475,275.34588475,366.60780506,0.00000000,0.00000000,0.00000000,0.57574210,0.12625552,0.12625552,0.29800238,0.00000000,0.00000000,0.00000000
449,4.76000000,60.98167474,-18.09397599,71.66208964,-6.60940379,456.69661739,275.48368015,275.48368015,367.24540558,0.00000000,0.00000000,0.00000000,0.57488987,0.12617953,0.12617953,0.29893061,0.00000000,0.00000000,0.00000000
450,4.77000000,61.04179881,-18.10072691,71.78803029,-6.64379831,456.79095465,275.62109450,275.62109450,367.88133699,0.00000000,0.00000000,0.00000000,0.57404023,0.12610352,0.12610352,0.29985625,0.00000000,0.00000000,0.00000000
451,4.78000000,61.10182090,-18.10745189,71.91393614,-6.67822184,456.88499427,275.75812934,275.75812934,368.51561085,0.00000000,0.00000000,0.00000000,0.57319317,0.12602749,0.12602749,0.30077933,0.00000000,0.00000000,0.00000000
452,4.79000000,61.16174129,-18.11415104,72.03980731,-6.71267426,456.97873767,275.89478622,275.89478622,369.14823862,0.00000000,0.00000000,0.00000000,0.57234868,0.12595145,0.12595145,0.30169986,0.00000000,0.00000000,0.00000000
453,4.80000000,61.22156026,-18.12082450,72.16564392,-6.74715549,457.07218622,276.03106666,276.03106666,369.77923159,0.00000000,0.00000000,0.00000000,0.57150675,0.12587540,0.12587540,0.30261784,0.00000000,0.00000000,0.00000000
454,4.81000000,61.28127809,-18.12747239,72.29144609,-6.78166541,457.16534132,276.16697218,276.16697218,370.40860094,0.00000000,0.00000000,0.00000000,0.57066737,0.12579934,0.12579934,0.30353329,0.00000000,0.00000000,0.00000000
455,4.82000000,61.34089506,-18.13409486,72.41721394,-6.81620394,457.25820432,276.30250429,276.30250429,371.03635775,0.00000000,0.00000000,0.00000000,0.56983052,0.12572326,0.12572326,0.30444622,0.00000000,0.00000000,0.00000000
456,4.83000000,61.40041143,-18.14069202,72.54294759,-6.85077097,457.35077658,276.43766447,276.43766447,371.66251294,0.00000000,0.00000000,0.00000000,0.56899618,0.12564718,0.12564718,0.30535664,0.00000000,0.00000000,0.00000000
457,4.84000000,61.45982750,-18.14726401,72.66864716,-6.88536640,457.44305945,276.57245422,276.57245422,372.28707732,0.00000000,0.00000000,0.00000000,0.56816436,0.12557108,0.12557108,0.30626456,0.00000000,0.00000000,0.00000000
458,4.85000000,61.51914353,-18.15381095,72.79431276,-6.91999014,457.53505428,276.70687500,276.70687500,372.91006159,0.00000000,0.00000000,0.00000000,0.56733503,0.12549497,0.12549497,0.30716999,0.00000000,0.00000000,0.00000000
459,4.86000000,61.57835979,-18.16033297,72.91994450,-6.95464209,457.62676237,276.84092828,276.84092828,373.53147633,0.00000000,0.00000000,0.00000000,0.56650819,0.12541886,0.12541886,0.30807295,0.00000000,0.00000000,0.00000000
460,4.87000000,61.63747656,-18.16683018,73.04554252,-6.98932215,457.71818506,276.97461551,276.97461551,374.15133200,0.00000000,0.00000000,0.00000000,0.56568383,0.12534273,0.12534273,0.30897344,0.00000000,0.00000000,0.00000000
461,4.88000000,61.69649411,-18.17330273,73.17110691,-7.02403024,457.80932364,277.10793814,277.10793814,374.76963895,0.00000000,0.00000000,0.00000000,0.56486192,0.12526660,0.12526660,0.30987148,0.00000000,0.00000000,0.00000000
462,4.89000000,61.75541270,-18.17975071,73.29663779,-7.05876625,457.90017941,277.24089759,277.24089759,375.38640741,0.00000000,0.00000000,0.00000000,0.56404247,0.12519046,0.12519046,0.31076707,0.00000000,0.00000000,0.00000000
463,4.90000000,61.81423260,-18.18617427,73.42213528,-7.09353009,457.99075366,277.37349529,277.37349529,376.00164751,0.00000000,0.00000000,0.00000000,0.56322545,0.12511432,0.12511432,0.31166023,0.00000000,0.00000000,0.00000000
464,4.91000000,61.87295408,-18.19257352,73.54759948,-7.12832166,458.08104767,277.50573266,277.50573266,376.61536927,0.00000000,0.00000000,0.00000000,0.56241086,0.12503817,0.12503817,0.31255097,0.00000000,0.00000000,0.00000000
465,4.92000000,61.93157741,-18.19894858,73.67303051,-7.16314089,458.17106271,277.63761109,277.63761109,377.22758259,0.00000000,0.00000000,0.00000000,0.56159869,0.12496201,0.12496201,0.31343929,0.00000000,0.00000000,0.00000000
466,4.93000000,61.99010284,-18.20529957,73.79842848,-7.19798766,458.26080003,277.76913197,277.76913197,377.83829728,0.00000000,0.00000000,0.00000000,0.56078893,0.12488585,0.12488585,0.31432522,0.00000000,0.00000000,0.00000000
